Station,Date(NZST),Time(NZST),Amount(mm),Period(Hrs),Freq
37852,20170413,0400,0.6,1,H
22719,20170413,0500,0.5,1,H
37852,20170413,0500,0.6,1,H
22719,20170413,0600,0.2,1,H
37852,20170413,0600,3.5,1,H
22719,20170413,0700,0.1,1,H
37852,20170413,0700,0.7,1,H
22719,20170413,0800,0.1,1,H
37852,20170413,0800,0.9,1,H
22719,20170413,0900,0.0,1,H
37852,20170413,0900,0.0,1,H
22719,20170413,1000,0.0,1,H
37852,20170413,1000,0.0,1,H
22719,20170413,1100,0.0,1,H
37852,20170413,1100,0.0,1,H
22719,20170413,1200,0.1,1,H
37852,20170413,1200,0.1,1,H
22719,20170413,1300,0.1,1,H
37852,20170413,1300,0.1,1,H
22719,20170413,1400,0.6,1,H
37852,20170413,1400,0.1,1,H
22719,20170413,1500,0.2,1,H
37852,20170413,1500,0.2,1,H
22719,20170413,1600,0.7,1,H
37852,20170413,1600,0.1,1,H
22719,20170413,1700,0.0,1,H
37852,20170413,1700,0.2,1,H
22719,20170413,1800,0.1,1,H
37852,20170413,1800,0.1,1,H
22719,20170413,1900,0.0,1,H
37852,20170413,1900,0.2,1,H
22719,20170413,2000,0.0,1,H
37852,20170413,2000,0.1,1,H
22719,20170413,2100,0.0,1,H
37852,20170413,2100,0.2,1,H
22719,20170413,2200,0.2,1,H
37852,20170413,2200,0.1,1,H
22719,20170413,2300,0.0,1,H
37852,20170413,2300,0.1,1,H
22719,20170414,0000,0.0,1,H
37852,20170414,0000,0.2,1,H
22719,20170414,0100,0.0,1,H
37852,20170414,0100,0.1,1,H
22719,20170414,0200,0.0,1,H
37852,20170414,0200,0.2,1,H
22719,20170414,0300,0.0,1,H
37852,20170414,0300,0.1,1,H
22719,20170414,0400,0.0,1,H
37852,20170414,0400,0.2,1,H
22719,20170414,0500,0.0,1,H
37852,20170414,0500,0.1,1,H
22719,20170414,0600,0.2,1,H
37852,20170414,0600,0.4,1,H
22719,20170414,0700,0.0,1,H
37852,20170414,0700,0.0,1,H
22719,20170414,0800,0.0,1,H
37852,20170414,0800,0.0,1,H
22719,20170414,0900,0.0,1,H
37852,20170414,0900,0.0,1,H
22719,20170414,1000,0.0,1,H
37852,20170414,1000,0.0,1,H
22719,20170414,1100,0.0,1,H
37852,20170414,1100,0.0,1,H
22719,20170414,1200,0.2,1,H
37852,20170414,1200,0.0,1,H
22719,20170414,1300,0.0,1,H
37852,20170414,1300,0.0,1,H
22719,20170414,1400,0.0,1,H
37852,20170414,1400,0.0,1,H
22719,20170414,1500,1.2,1,H
37852,20170414,1500,0.0,1,H
22719,20170414,1600,0.0,1,H
37852,20170414,1600,0.0,1,H
22719,20170414,1700,0.0,1,H
37852,20170414,1700,0.0,1,H
22719,20170414,1800,4.6,1,H
37852,20170414,1800,0.0,1,H
22719,20170414,1900,0.0,1,H
37852,20170414,1900,0.0,1,H
22719,20170414,2000,0.0,1,H
37852,20170414,2000,0.0,1,H
22719,20170414,2100,0.0,1,H
37852,20170414,2100,0.0,1,H
22719,20170414,2200,0.0,1,H
37852,20170414,2200,0.0,1,H
22719,20170414,2300,0.1,1,H
37852,20170414,2300,0.0,1,H
22719,20170415,0000,0.0,1,H
37852,20170415,0000,0.0,1,H
22719,20170415,0100,0.0,1,H
37852,20170415,0100,0.0,1,H
22719,20170415,0200,0.0,1,H
37852,20170415,0200,0.0,1,H
22719,20170415,0300,0.0,1,H
37852,20170415,0300,0.0,1,H
22719,20170415,0400,0.2,1,H
37852,20170415,0400,0.0,1,H
22719,20170415,0500,0.0,1,H
37852,20170415,0500,0.0,1,H
22719,20170415,0600,0.1,1,H
37852,20170415,0600,0.0,1,H
22719,20170415,0700,0.0,1,H
37852,20170415,0700,0.0,1,H
22719,20170415,0800,0.2,1,H
37852,20170415,0800,0.0,1,H
22719,20170415,0900,0.0,1,H
37852,20170415,0900,0.0,1,H
22719,20170415,1000,1.3,1,H
37852,20170415,1000,0.0,1,H
22719,20170415,1100,1.6,1,H
37852,20170415,1100,0.4,1,H
22719,20170415,1200,0.0,1,H
37852,20170415,1200,0.0,1,H
22719,20170415,1300,0.0,1,H
37852,20170415,1300,0.0,1,H
22719,20170415,1400,0.1,1,H
37852,20170415,1400,0.0,1,H
22719,20170415,1500,0.0,1,H
37852,20170415,1500,0.0,1,H
22719,20170415,1600,0.0,1,H
37852,20170415,1600,0.0,1,H
22719,20170415,1700,0.0,1,H
37852,20170415,1700,0.0,1,H
22719,20170415,1800,0.0,1,H
37852,20170415,1800,0.0,1,H
22719,20170415,1900,0.0,1,H
37852,20170415,1900,0.0,1,H
22719,20170415,2000,0.0,1,H
37852,20170415,2000,0.0,1,H
22719,20170415,2100,0.0,1,H
37852,20170415,2100,0.0,1,H
22719,20170415,2200,0.0,1,H
37852,20170415,2200,0.0,1,H
22719,20170415,2300,0.0,1,H
37852,20170415,2300,0.0,1,H
22719,20170416,0000,0.0,1,H
37852,20170416,0000,0.0,1,H
22719,20170416,0100,0.0,1,H
37852,20170416,0100,0.0,1,H
22719,20170416,0200,0.0,1,H
37852,20170416,0200,0.0,1,H
22719,20170416,0300,0.0,1,H
37852,20170416,0300,0.0,1,H
22719,20170416,0400,0.0,1,H
37852,20170416,0400,0.0,1,H
22719,20170416,0500,0.0,1,H
37852,20170416,0500,0.0,1,H
22719,20170416,0600,0.0,1,H
37852,20170416,0600,0.0,1,H
22719,20170416,0700,0.0,1,H
37852,20170416,0700,0.0,1,H
22719,20170416,0800,0.0,1,H
37852,20170416,0800,0.0,1,H
22719,20170416,0900,0.0,1,H
37852,20170416,0900,0.0,1,H
22719,20170416,1000,0.0,1,H
37852,20170416,1000,0.0,1,H
22719,20170416,1100,0.0,1,H
37852,20170416,1100,0.0,1,H
22719,20170416,1200,0.0,1,H
37852,20170416,1200,0.0,1,H
22719,20170416,1300,0.0,1,H
37852,20170416,1300,0.0,1,H
22719,20170416,1400,0.0,1,H
37852,20170416,1400,0.0,1,H
22719,20170416,1500,0.0,1,H
37852,20170416,1500,0.0,1,H
22719,20170416,1600,0.0,1,H
37852,20170416,1600,0.0,1,H
22719,20170416,1700,0.0,1,H
37852,20170416,1700,0.0,1,H
22719,20170416,1800,0.0,1,H
37852,20170416,1800,0.0,1,H
22719,20170416,1900,0.0,1,H
37852,20170416,1900,0.0,1,H
22719,20170416,2000,0.0,1,H
37852,20170416,2000,0.0,1,H
22719,20170416,2100,0.0,1,H
37852,20170416,2100,0.0,1,H
22719,20170416,2200,0.0,1,H
37852,20170416,2200,0.0,1,H
22719,20170416,2300,0.0,1,H
37852,20170416,2300,0.0,1,H
22719,20170417,0000,0.0,1,H
37852,20170417,0000,0.0,1,H
22719,20170417,0100,0.0,1,H
37852,20170417,0100,0.0,1,H
22719,20170417,0200,0.0,1,H
37852,20170417,0200,0.0,1,H
22719,20170417,0300,0.0,1,H
37852,20170417,0300,0.0,1,H
22719,20170417,0400,0.1,1,H
37852,20170417,0400,0.0,1,H
22719,20170417,0500,1.1,1,H
37852,20170417,0500,0.5,1,H
22719,20170417,0600,0.4,1,H
37852,20170417,0600,1.0,1,H
22719,20170417,0700,0.0,1,H
37852,20170417,0700,0.1,1,H
22719,20170417,0800,0.0,1,H
37852,20170417,0800,0.0,1,H
22719,20170417,0900,0.0,1,H
37852,20170417,0900,0.0,1,H
22719,20170417,1000,0.0,1,H
37852,20170417,1000,0.0,1,H
22719,20170417,1100,0.0,1,H
37852,20170417,1100,0.0,1,H
22719,20170417,1200,0.0,1,H
37852,20170417,1200,0.0,1,H
22719,20170417,1300,0.0,1,H
37852,20170417,1300,0.0,1,H
22719,20170417,1400,0.0,1,H
37852,20170417,1400,0.0,1,H
22719,20170417,1500,0.0,1,H
37852,20170417,1500,0.0,1,H
22719,20170417,1600,0.0,1,H
37852,20170417,1600,0.0,1,H
22719,20170417,1700,0.1,1,H
37852,20170417,1700,0.0,1,H
22719,20170417,1800,0.0,1,H
37852,20170417,1800,0.0,1,H
22719,20170417,1900,0.0,1,H
37852,20170417,1900,0.0,1,H
22719,20170417,2000,0.0,1,H
37852,20170417,2000,0.0,1,H
22719,20170417,2100,0.0,1,H
37852,20170417,2100,0.0,1,H
22719,20170417,2200,0.0,1,H
37852,20170417,2200,0.0,1,H
22719,20170417,2300,0.0,1,H
37852,20170417,2300,0.0,1,H
22719,20170418,0000,0.0,1,H
37852,20170418,0000,0.0,1,H
22719,20170418,0100,0.0,1,H
37852,20170418,0100,0.0,1,H
22719,20170418,0200,0.0,1,H
37852,20170418,0200,0.0,1,H
22719,20170418,0300,0.0,1,H
37852,20170418,0300,0.0,1,H
22719,20170418,0400,0.0,1,H
37852,20170418,0400,0.0,1,H
22719,20170418,0500,0.0,1,H
37852,20170418,0500,0.0,1,H
22719,20170418,0600,0.0,1,H
37852,20170418,0600,0.0,1,H
22719,20170418,0700,0.0,1,H
37852,20170418,0700,0.0,1,H
22719,20170418,0800,0.0,1,H
37852,20170418,0800,0.0,1,H
22719,20170418,0900,0.0,1,H
37852,20170418,0900,0.0,1,H
22719,20170418,1000,0.0,1,H
37852,20170418,1000,0.0,1,H
22719,20170418,1100,0.0,1,H
37852,20170418,1100,0.0,1,H
22719,20170418,1200,0.0,1,H
37852,20170418,1200,0.0,1,H
22719,20170418,1300,0.0,1,H
37852,20170418,1300,0.0,1,H
22719,20170418,1400,0.0,1,H
37852,20170418,1400,0.0,1,H
22719,20170418,1500,0.0,1,H
37852,20170418,1500,0.0,1,H
22719,20170418,1600,0.0,1,H
37852,20170418,1600,0.0,1,H
22719,20170418,1700,0.0,1,H
37852,20170418,1700,0.0,1,H
22719,20170418,1800,0.0,1,H
37852,20170418,1800,0.0,1,H
22719,20170418,1900,0.0,1,H
37852,20170418,1900,0.0,1,H
22719,20170418,2000,0.0,1,H
37852,20170418,2000,0.0,1,H
22719,20170418,2100,0.0,1,H
37852,20170418,2100,0.0,1,H
22719,20170418,2200,0.0,1,H
37852,20170418,2200,0.0,1,H
22719,20170418,2300,0.0,1,H
37852,20170418,2300,0.0,1,H
22719,20170419,0000,0.0,1,H
37852,20170419,0000,0.0,1,H
22719,20170419,0100,0.0,1,H
37852,20170419,0100,0.0,1,H
22719,20170419,0200,0.0,1,H
37852,20170419,0200,0.0,1,H
22719,20170419,0300,0.0,1,H
37852,20170419,0300,0.0,1,H
22719,20170419,0400,0.0,1,H
37852,20170419,0400,0.0,1,H
22719,20170419,0500,0.0,1,H
37852,20170419,0500,0.0,1,H
22719,20170419,0600,0.0,1,H
37852,20170419,0600,0.0,1,H
22719,20170419,0700,0.0,1,H
37852,20170419,0700,0.0,1,H
22719,20170419,0800,0.0,1,H
37852,20170419,0800,0.0,1,H
22719,20170419,0900,0.0,1,H
37852,20170419,0900,0.0,1,H
22719,20170419,1000,0.0,1,H
37852,20170419,1000,0.0,1,H
22719,20170419,1100,0.0,1,H
37852,20170419,1100,0.0,1,H
22719,20170419,1200,0.0,1,H
37852,20170419,1200,0.0,1,H
22719,20170419,1300,0.0,1,H
37852,20170419,1300,0.0,1,H
22719,20170419,1400,0.0,1,H
37852,20170419,1400,0.0,1,H
22719,20170419,1500,0.0,1,H
37852,20170419,1500,0.0,1,H
22719,20170419,1600,0.0,1,H
37852,20170419,1600,0.0,1,H
22719,20170419,1700,0.2,1,H
37852,20170419,1700,0.0,1,H
22719,20170419,1800,0.0,1,H
37852,20170419,1800,0.0,1,H
22719,20170419,1900,0.0,1,H
37852,20170419,1900,0.0,1,H
22719,20170419,2000,0.0,1,H
37852,20170419,2000,0.0,1,H
22719,20170419,2100,0.0,1,H
37852,20170419,2100,0.0,1,H
22719,20170419,2200,0.0,1,H
37852,20170419,2200,0.0,1,H
22719,20170419,2300,0.0,1,H
37852,20170419,2300,0.0,1,H
22719,20170420,0000,0.0,1,H
37852,20170420,0000,0.0,1,H
22719,20170420,0100,0.0,1,H
37852,20170420,0100,0.0,1,H
22719,20170420,0200,0.0,1,H
37852,20170420,0200,0.0,1,H
22719,20170420,0300,0.0,1,H
37852,20170420,0300,0.0,1,H
22719,20170420,0400,0.0,1,H
37852,20170420,0400,0.0,1,H
22719,20170420,0500,0.0,1,H
37852,20170420,0500,0.0,1,H
22719,20170420,0600,0.0,1,H
37852,20170420,0600,0.0,1,H
22719,20170420,0700,0.0,1,H
37852,20170420,0700,0.0,1,H
22719,20170420,0800,0.0,1,H
37852,20170420,0800,0.0,1,H
22719,20170420,0900,0.0,1,H
37852,20170420,0900,0.0,1,H
22719,20170420,1000,0.0,1,H
37852,20170420,1000,0.0,1,H
22719,20170420,1100,0.3,1,H
37852,20170420,1100,0.0,1,H
22719,20170420,1200,0.0,1,H
37852,20170420,1200,1.2,1,H
22719,20170420,1300,0.0,1,H
37852,20170420,1300,0.0,1,H
22719,20170420,1400,0.0,1,H
37852,20170420,1400,0.0,1,H
22719,20170420,1500,0.0,1,H
37852,20170420,1500,0.0,1,H
22719,20170420,1600,0.0,1,H
37852,20170420,1600,0.0,1,H
22719,20170420,1700,0.0,1,H
37852,20170420,1700,0.0,1,H
22719,20170420,1800,0.0,1,H
37852,20170420,1800,0.0,1,H
22719,20170420,1900,0.0,1,H
37852,20170420,1900,0.0,1,H
22719,20170420,2000,0.0,1,H
37852,20170420,2000,0.0,1,H
22719,20170420,2100,0.0,1,H
37852,20170420,2100,0.0,1,H
22719,20170420,2200,0.0,1,H
37852,20170420,2200,0.0,1,H
22719,20170420,2300,0.0,1,H
37852,20170420,2300,0.0,1,H
22719,20170421,0000,0.0,1,H
37852,20170421,0000,0.0,1,H
22719,20170421,0100,0.0,1,H
37852,20170421,0100,0.0,1,H
22719,20170421,0200,0.0,1,H
37852,20170421,0200,0.0,1,H
22719,20170421,0300,0.0,1,H
37852,20170421,0300,0.0,1,H
22719,20170421,0400,0.0,1,H
37852,20170421,0400,0.0,1,H
22719,20170421,0500,0.0,1,H
37852,20170421,0500,0.0,1,H
22719,20170421,0600,0.0,1,H
37852,20170421,0600,0.0,1,H
22719,20170421,0700,0.0,1,H
37852,20170421,0700,0.0,1,H
22719,20170421,0800,0.0,1,H
37852,20170421,0800,0.0,1,H
22719,20170421,0900,0.0,1,H
37852,20170421,0900,0.0,1,H
22719,20170421,1000,0.0,1,H
37852,20170421,1000,0.0,1,H
22719,20170421,1100,0.0,1,H
37852,20170421,1100,0.0,1,H
22719,20170421,1200,0.0,1,H
37852,20170421,1200,0.0,1,H
22719,20170421,1300,0.0,1,H
37852,20170421,1300,0.0,1,H
22719,20170421,1400,0.0,1,H
37852,20170421,1400,0.0,1,H
22719,20170421,1500,0.0,1,H
37852,20170421,1500,0.0,1,H
22719,20170421,1600,0.0,1,H
37852,20170421,1600,0.0,1,H
22719,20170421,1700,0.0,1,H
37852,20170421,1700,0.0,1,H
22719,20170421,1800,0.0,1,H
37852,20170421,1800,0.0,1,H
22719,20170421,1900,0.0,1,H
37852,20170421,1900,0.0,1,H
22719,20170421,2000,0.0,1,H
37852,20170421,2000,0.0,1,H
22719,20170421,2100,0.0,1,H
37852,20170421,2100,0.0,1,H
22719,20170421,2200,0.0,1,H
37852,20170421,2200,0.0,1,H
22719,20170421,2300,0.0,1,H
37852,20170421,2300,0.0,1,H
22719,20170422,0000,0.0,1,H
37852,20170422,0000,0.0,1,H
22719,20170422,0100,0.0,1,H
37852,20170422,0100,0.0,1,H
22719,20170422,0200,0.0,1,H
37852,20170422,0200,0.0,1,H
22719,20170422,0300,0.0,1,H
37852,20170422,0300,0.0,1,H
22719,20170422,0400,0.0,1,H
37852,20170422,0400,0.0,1,H
22719,20170422,0500,0.0,1,H
37852,20170422,0500,0.0,1,H
22719,20170422,0600,0.0,1,H
37852,20170422,0600,0.0,1,H
22719,20170422,0700,0.0,1,H
37852,20170422,0700,0.0,1,H
22719,20170422,0800,0.0,1,H
37852,20170422,0800,0.0,1,H
22719,20170422,0900,0.0,1,H
37852,20170422,0900,0.0,1,H
22719,20170422,1000,0.0,1,H
37852,20170422,1000,0.0,1,H
22719,20170422,1100,0.0,1,H
37852,20170422,1100,0.0,1,H
22719,20170422,1200,0.0,1,H
37852,20170422,1200,0.0,1,H
22719,20170422,1300,0.0,1,H
37852,20170422,1300,0.0,1,H
22719,20170422,1400,0.0,1,H
37852,20170422,1400,0.0,1,H
22719,20170422,1500,0.0,1,H
37852,20170422,1500,0.0,1,H
22719,20170422,1600,0.0,1,H
37852,20170422,1600,0.0,1,H
22719,20170422,1700,0.0,1,H
37852,20170422,1700,0.0,1,H
22719,20170422,1800,0.0,1,H
37852,20170422,1800,0.0,1,H
22719,20170422,1900,0.0,1,H
37852,20170422,1900,0.0,1,H
22719,20170422,2000,0.0,1,H
37852,20170422,2000,0.0,1,H
22719,20170422,2100,0.0,1,H
37852,20170422,2100,0.0,1,H
22719,20170422,2200,0.0,1,H
37852,20170422,2200,0.0,1,H
22719,20170422,2300,0.0,1,H
37852,20170422,2300,0.0,1,H
22719,20170423,0000,0.0,1,H
37852,20170423,0000,0.0,1,H
22719,20170423,0100,0.0,1,H
37852,20170423,0100,0.0,1,H
22719,20170423,0200,0.0,1,H
37852,20170423,0200,0.0,1,H
22719,20170423,0300,0.0,1,H
37852,20170423,0300,0.0,1,H
22719,20170423,0400,0.0,1,H
37852,20170423,0400,0.0,1,H
22719,20170423,0500,0.0,1,H
37852,20170423,0500,0.0,1,H
22719,20170423,0600,0.0,1,H
37852,20170423,0600,0.0,1,H
22719,20170423,0700,0.0,1,H
37852,20170423,0700,0.0,1,H
22719,20170423,0800,0.0,1,H
37852,20170423,0800,0.0,1,H
22719,20170423,0900,0.0,1,H
37852,20170423,0900,0.0,1,H
22719,20170423,1000,0.0,1,H
37852,20170423,1000,0.0,1,H
22719,20170423,1100,0.0,1,H
37852,20170423,1100,0.0,1,H
22719,20170423,1200,0.0,1,H
37852,20170423,1200,0.0,1,H
22719,20170423,1300,0.0,1,H
37852,20170423,1300,0.0,1,H
22719,20170423,1400,0.0,1,H
37852,20170423,1400,0.0,1,H
22719,20170423,1500,0.0,1,H
37852,20170423,1500,0.0,1,H
22719,20170423,1600,0.0,1,H
37852,20170423,1600,0.0,1,H
22719,20170423,1700,0.0,1,H
37852,20170423,1700,0.0,1,H
22719,20170423,1800,0.0,1,H
37852,20170423,1800,0.0,1,H
22719,20170423,1900,0.0,1,H
37852,20170423,1900,0.0,1,H
22719,20170423,2000,0.0,1,H
37852,20170423,2000,0.0,1,H
22719,20170423,2100,0.0,1,H
37852,20170423,2100,0.0,1,H
22719,20170423,2200,0.0,1,H
37852,20170423,2200,0.0,1,H
22719,20170423,2300,0.0,1,H
37852,20170423,2300,0.0,1,H
22719,20170424,0000,0.0,1,H
37852,20170424,0000,0.0,1,H
22719,20170424,0100,0.0,1,H
37852,20170424,0100,0.0,1,H
22719,20170424,0200,0.0,1,H
37852,20170424,0200,0.0,1,H
22719,20170424,0300,0.0,1,H
37852,20170424,0300,0.0,1,H
22719,20170424,0400,0.0,1,H
37852,20170424,0400,0.0,1,H
22719,20170424,0500,0.0,1,H
37852,20170424,0500,0.0,1,H
22719,20170424,0600,0.0,1,H
37852,20170424,0600,0.0,1,H
22719,20170424,0700,0.0,1,H
37852,20170424,0700,0.0,1,H
22719,20170424,0800,0.0,1,H
37852,20170424,0800,0.0,1,H
22719,20170424,0900,0.0,1,H
37852,20170424,0900,0.0,1,H
22719,20170424,1000,0.0,1,H
37852,20170424,1000,0.0,1,H
22719,20170424,1100,0.0,1,H
37852,20170424,1100,0.0,1,H
22719,20170424,1200,0.0,1,H
37852,20170424,1200,0.0,1,H
22719,20170424,1300,0.0,1,H
37852,20170424,1300,0.0,1,H
22719,20170424,1400,0.0,1,H
37852,20170424,1400,0.0,1,H
22719,20170424,1500,0.0,1,H
37852,20170424,1500,0.0,1,H
22719,20170424,1600,0.0,1,H
37852,20170424,1600,0.0,1,H
22719,20170424,1700,0.0,1,H
37852,20170424,1700,0.0,1,H
22719,20170424,1800,0.0,1,H
37852,20170424,1800,0.0,1,H
22719,20170424,1900,0.0,1,H
37852,20170424,1900,0.0,1,H
22719,20170424,2000,0.0,1,H
37852,20170424,2000,0.0,1,H
22719,20170424,2100,0.0,1,H
37852,20170424,2100,0.0,1,H
22719,20170424,2200,0.0,1,H
37852,20170424,2200,0.0,1,H
22719,20170424,2300,0.0,1,H
37852,20170424,2300,0.0,1,H
22719,20170425,0000,0.0,1,H
37852,20170425,0000,0.0,1,H
22719,20170425,0100,0.0,1,H
37852,20170425,0100,0.0,1,H
22719,20170425,0200,0.0,1,H
37852,20170425,0200,0.0,1,H
22719,20170425,0300,0.0,1,H
37852,20170425,0300,0.0,1,H
22719,20170425,0400,0.0,1,H
37852,20170425,0400,0.0,1,H
22719,20170425,0500,0.0,1,H
37852,20170425,0500,0.0,1,H
22719,20170425,0600,0.0,1,H
37852,20170425,0600,0.0,1,H
22719,20170425,0700,0.0,1,H
37852,20170425,0700,0.0,1,H
22719,20170425,0800,0.0,1,H
37852,20170425,0800,0.0,1,H
22719,20170425,0900,0.0,1,H
37852,20170425,0900,0.0,1,H
22719,20170425,1000,0.0,1,H
37852,20170425,1000,0.0,1,H
22719,20170425,1100,0.0,1,H
37852,20170425,1100,0.0,1,H
22719,20170425,1200,0.0,1,H
37852,20170425,1200,0.0,1,H
22719,20170425,1300,0.0,1,H
37852,20170425,1300,0.0,1,H
22719,20170425,1400,0.0,1,H
37852,20170425,1400,0.0,1,H
22719,20170425,1500,0.0,1,H
37852,20170425,1500,0.0,1,H
22719,20170425,1600,0.0,1,H
37852,20170425,1600,0.0,1,H
22719,20170425,1700,0.0,1,H
37852,20170425,1700,0.0,1,H
22719,20170425,1800,0.0,1,H
37852,20170425,1800,0.0,1,H
22719,20170425,1900,0.0,1,H
37852,20170425,1900,0.0,1,H
22719,20170425,2000,0.0,1,H
37852,20170425,2000,0.0,1,H
22719,20170425,2100,0.0,1,H
37852,20170425,2100,0.0,1,H
22719,20170425,2200,0.0,1,H
37852,20170425,2200,0.0,1,H
22719,20170425,2300,0.0,1,H
37852,20170425,2300,0.0,1,H
22719,20170426,0000,0.0,1,H
37852,20170426,0000,0.0,1,H
22719,20170426,0100,0.0,1,H
37852,20170426,0100,0.0,1,H
22719,20170426,0200,0.0,1,H
37852,20170426,0200,0.0,1,H
22719,20170426,0300,0.0,1,H
37852,20170426,0300,0.0,1,H
22719,20170426,0400,0.0,1,H
37852,20170426,0400,0.0,1,H
22719,20170426,0500,0.0,1,H
37852,20170426,0500,0.0,1,H
22719,20170426,0600,0.0,1,H
37852,20170426,0600,0.0,1,H
22719,20170426,0700,0.0,1,H
37852,20170426,0700,0.0,1,H
22719,20170426,0800,0.0,1,H
37852,20170426,0800,0.0,1,H
22719,20170426,0900,0.0,1,H
37852,20170426,0900,0.0,1,H
22719,20170426,1000,0.0,1,H
37852,20170426,1000,0.0,1,H
22719,20170426,1100,0.0,1,H
37852,20170426,1100,0.0,1,H
22719,20170426,1200,0.0,1,H
37852,20170426,1200,0.0,1,H
22719,20170426,1300,0.0,1,H
37852,20170426,1300,0.0,1,H
22719,20170426,1400,0.0,1,H
37852,20170426,1400,0.0,1,H
22719,20170426,1500,0.0,1,H
37852,20170426,1500,0.0,1,H
22719,20170426,1600,0.0,1,H
37852,20170426,1600,0.0,1,H
22719,20170426,1700,0.0,1,H
37852,20170426,1700,0.0,1,H
22719,20170426,1800,0.0,1,H
37852,20170426,1800,0.0,1,H
22719,20170426,1900,0.0,1,H
37852,20170426,1900,0.0,1,H
22719,20170426,2000,0.0,1,H
37852,20170426,2000,0.0,1,H
22719,20170426,2100,0.0,1,H
37852,20170426,2100,0.0,1,H
22719,20170426,2200,0.0,1,H
37852,20170426,2200,0.0,1,H
22719,20170426,2300,0.0,1,H
37852,20170426,2300,0.0,1,H
22719,20170427,0000,0.0,1,H
37852,20170427,0000,0.0,1,H
22719,20170427,0100,0.0,1,H
37852,20170427,0100,0.0,1,H
22719,20170427,0200,0.0,1,H
37852,20170427,0200,0.0,1,H
22719,20170427,0300,0.0,1,H
37852,20170427,0300,0.0,1,H
22719,20170427,0400,0.0,1,H
37852,20170427,0400,0.0,1,H
22719,20170427,0500,0.0,1,H
37852,20170427,0500,0.0,1,H
22719,20170427,0600,0.0,1,H
37852,20170427,0600,0.0,1,H
22719,20170427,0700,0.0,1,H
37852,20170427,0700,0.0,1,H
22719,20170427,0800,0.0,1,H
37852,20170427,0800,0.0,1,H
22719,20170427,0900,0.0,1,H
37852,20170427,0900,0.0,1,H
22719,20170427,1000,0.0,1,H
37852,20170427,1000,0.0,1,H
22719,20170427,1100,0.0,1,H
37852,20170427,1100,0.0,1,H
22719,20170427,1200,0.0,1,H
37852,20170427,1200,0.0,1,H
22719,20170427,1300,0.0,1,H
37852,20170427,1300,0.0,1,H
22719,20170427,1400,0.0,1,H
37852,20170427,1400,0.0,1,H
22719,20170427,1500,0.0,1,H
37852,20170427,1500,0.0,1,H
22719,20170427,1600,0.0,1,H
37852,20170427,1600,0.0,1,H
22719,20170427,1700,0.0,1,H
37852,20170427,1700,0.0,1,H
22719,20170427,1800,0.0,1,H
37852,20170427,1800,0.0,1,H
22719,20170427,1900,0.0,1,H
37852,20170427,1900,0.0,1,H
22719,20170427,2000,0.0,1,H
37852,20170427,2000,0.0,1,H
22719,20170427,2100,0.0,1,H
37852,20170427,2100,0.0,1,H
22719,20170427,2200,0.0,1,H
37852,20170427,2200,0.0,1,H
22719,20170427,2300,0.0,1,H
37852,20170427,2300,0.0,1,H
22719,20170428,0000,0.0,1,H
37852,20170428,0000,0.0,1,H
22719,20170428,0100,0.0,1,H
37852,20170428,0100,0.0,1,H
22719,20170428,0200,0.0,1,H
37852,20170428,0200,0.0,1,H
22719,20170428,0300,0.0,1,H
37852,20170428,0300,0.0,1,H
22719,20170428,0400,0.0,1,H
37852,20170428,0400,0.0,1,H
22719,20170428,0500,0.0,1,H
37852,20170428,0500,0.0,1,H
22719,20170428,0600,0.0,1,H
37852,20170428,0600,0.0,1,H
22719,20170428,0700,0.0,1,H
37852,20170428,0700,0.0,1,H
22719,20170428,0800,0.0,1,H
37852,20170428,0800,0.0,1,H
22719,20170428,0900,0.0,1,H
37852,20170428,0900,0.0,1,H
22719,20170428,1000,0.0,1,H
37852,20170428,1000,0.0,1,H
22719,20170428,1100,0.0,1,H
37852,20170428,1100,0.0,1,H
22719,20170428,1200,0.0,1,H
37852,20170428,1200,0.0,1,H
22719,20170428,1300,0.0,1,H
37852,20170428,1300,0.0,1,H
22719,20170428,1400,0.0,1,H
37852,20170428,1400,0.0,1,H
22719,20170428,1500,0.0,1,H
37852,20170428,1500,0.0,1,H
22719,20170428,1600,0.0,1,H
37852,20170428,1600,0.0,1,H
22719,20170428,1700,0.0,1,H
37852,20170428,1700,0.0,1,H
22719,20170428,1800,0.0,1,H
37852,20170428,1800,0.0,1,H
22719,20170428,1900,0.0,1,H
37852,20170428,1900,0.0,1,H
22719,20170428,2000,0.0,1,H
37852,20170428,2000,0.0,1,H
22719,20170428,2100,0.0,1,H
37852,20170428,2100,0.0,1,H
22719,20170428,2200,0.0,1,H
37852,20170428,2200,0.0,1,H
22719,20170428,2300,0.0,1,H
37852,20170428,2300,0.0,1,H
22719,20170429,0000,0.0,1,H
37852,20170429,0000,0.0,1,H
22719,20170429,0100,0.1,1,H
37852,20170429,0100,0.0,1,H
22719,20170429,0200,0.0,1,H
37852,20170429,0200,0.0,1,H
22719,20170429,0300,0.0,1,H
37852,20170429,0300,0.0,1,H
22719,20170429,0400,0.0,1,H
37852,20170429,0400,0.0,1,H
22719,20170429,0500,0.0,1,H
37852,20170429,0500,0.0,1,H
22719,20170429,0600,0.0,1,H
37852,20170429,0600,0.1,1,H
22719,20170429,0700,0.5,1,H
37852,20170429,0700,0.2,1,H
